,Rank,Name,Team,League,Nation,OVR,GK Diving,GK Handling,GK Kicking,GK Positioning,GK Reflexes,Position,SHO,Finishing,Shot Power,Penalties,Reactions,Preferred foot
1585,16470,Liu Zhenli,Qingdao Hainiu,CSL,China PR,56,56,58,53,57,53,GK,58,14,40,14,51,Right
1586,16470,Andy Lonergan,Wigan Athletic,EFL League One,England,56,54,58,45,60,52,GK,58,14,34,16,50,Left
1587,16470,Ben Lundt,St. Louis CITY SC,MLS,Germany,56,56,55,57,60,59,GK,55,6,43,10,35,Right
1588,16470,Debjit Majumder,East Bengal,ISL,India,56,58,51,49,55,60,GK,51,7,37,14,53,Right
1589,16470,Michał Matys,Zagłębie Lubin,PKO BP Ekstraklasa,Poland,56,58,60,52,49,57,GK,60,7,39,14,45,Right
1590,16470,Mateusz Mędrala,Lech Poznań,PKO BP Ekstraklasa,Poland,56,57,57,55,55,58,GK,57,9,41,19,44,Left
1591,16470,Dermot Mee,Man Utd,Premier League,Northern Ireland,56,58,53,53,54,55,GK,53,6,40,16,53,Right
1592,16470,Max Metcalfe,Stockport,EFL League One,Scotland,56,59,55,53,56,58,GK,55,7,40,12,37,Right
1593,16470,Diego Mina,FC Lugano,CSSL,Switzerland,56,53,56,54,54,57,GK,56,9,41,19,57,Right
1594,16470,Joe Morrison,Celtic,Scottish Prem,Scotland,56,56,54,51,55,57,GK,54,5,38,12,51,Right
1595,16470,Trey Muse,Portland Timbers,MLS,United States,56,59,56,53,59,57,GK,56,7,40,24,33,Right
1596,16470,Alexander Nilsson,HamKam Fotball,Eliteserien,Sweden,56,57,56,55,56,57,GK,56,9,41,15,43,Right
1597,16470,Jakub Ojrzyński,Liverpool,Premier League,Poland,56,56,56,57,58,60,GK,56,11,43,15,35,Right
1598,16470,Laurenz Orgler,SK Rapid,Ö. Bundesliga,Austria,56,58,57,59,56,58,GK,57,7,44,15,34,Right
1599,16470,Leander Øy,Sarpsborg 08,Eliteserien,Norway,56,57,53,54,55,58,GK,53,6,41,18,47,Right
1600,16470,Adam Pavlesic,Central Coast,A-League,Australia,56,56,57,53,58,59,GK,57,7,40,15,39,Right
1601,16470,Ernesto Pinillos,ADT,Sudamericana,Peru,56,54,55,57,50,62,GK,55,6,43,15,49,Right
1602,16470,James Pradic,Preston,EFL Championship,Wales,56,56,58,50,55,56,GK,58,5,38,19,48,Right
1603,16470,Mauro Rodas,S. Trinidense,Sudamericana,Paraguay,56,57,55,52,54,57,GK,55,6,39,14,48,Right
1604,16470,Maarten Schut,Willem II,Eredivisie,Holland,56,62,54,52,44,60,GK,54,9,39,11,52,Right
1605,16470,Ross Sinclair,St. Johnstone,Scottish Prem,Scotland,56,57,54,53,54,55,GK,54,7,40,17,52,Right
1606,16470,Cian Tyler,Coventry City,EFL Championship,Wales,56,58,54,55,52,60,GK,54,7,41,10,49,Right
1607,16470,Joël van der Wilt,Almere City FC,Eredivisie,Holland,56,57,58,55,56,56,GK,58,8,41,17,39,Right
1608,16470,Leon-Oumar Wechsel,Hannover 96,Bundesliga 2,Germany,56,58,55,56,54,59,GK,55,6,42,13,41,Right
1609,16470,Wei Minzhe,SZ Peng City,CSL,China PR,56,56,56,53,55,56,GK,56,12,40,12,49,Right
1610,16470,Andrew Wogan,Drogheda United,SSE Airtricity PD,Republic of Ireland,56,57,56,56,54,57,GK,56,10,42,18,50,Right
1611,16470,Marlon Zacharias,SC Verl,3. Liga,Germany,56,57,59,54,48,57,GK,59,6,41,13,56,Right
1612,16470,Malwin Zok,SV Waldhof,3. Liga,Germany,56,56,54,51,52,60,GK,54,5,38,10,56,Right
1613,16743,Osama Al Mermish,Al Ittihad,ROSHN Saudi League,Saudi Arabia,55,56,51,50,50,59,GK,51,9,38,13,55,Right
1614,16743,Abdulaziz Al Ouwiradi,Al Riyadh,ROSHN Saudi League,Saudi Arabia,55,57,51,51,56,58,GK,51,9,38,13,47,Left
1615,16743,Abdulrahman Al Sanbi,Al Ahli,ROSHN Saudi League,Saudi Arabia,55,56,54,52,56,57,GK,54,8,39,14,46,Right
1616,16743,Viktor Andersson,IFK Värnamo,Allsvenskan,Sweden,55,54,55,56,53,59,GK,55,6,42,16,48,Right
1617,16743,Oskar Annell,KV Mechelen,1A Pro League,Belgium,55,56,60,52,58,55,GK,60,6,39,15,31,Right
1618,16743,Léo Besson,Servette FC,CSSL,Kosovo,55,60,54,57,54,58,GK,54,9,43,17,38,Right
1619,16743,Iker Blanco,Indep. Medellín,Sudamericana,Colombia,55,57,50,57,53,59,GK,50,9,43,21,44,Right
1620,16743,Jack Brady,Galway United,SSE Airtricity PD,Republic of Ireland,55,55,55,54,54,55,GK,55,15,41,20,44,Right
1621,16743,Magnus Brøndbo,FK Bodø/Glimt,Eliteserien,Norway,55,57,54,55,54,57,GK,54,6,41,19,45,Right
1622,16743,Richard Brush,Sligo Rovers,SSE Airtricity PD,England,55,53,55,54,56,53,GK,55,17,41,19,48,Right
1623,16743,Jacob Carney,Newport County,EFL League Two,England,55,54,56,50,53,58,GK,56,7,38,11,44,Right
1624,16743,Jacob Castro,Sounders FC,MLS,United States,55,56,60,53,51,56,GK,60,9,40,13,44,Right
1625,16743,Luke Dennison,Drogheda United,SSE Airtricity PD,United States,55,57,56,54,53,58,GK,56,8,41,18,36,Right
1626,16743,Deniz Ertaş,Konyaspor,Trendyol Süper Lig,Turkey,55,60,52,51,52,56,GK,52,8,38,17,50,Right
1627,16743,Gabriel Fuentes,Palestino,Libertadores,Chile,55,58,54,53,51,57,GK,54,7,40,13,50,Right
1628,16743,Rareș Gal,CFR 1907 Cluj,SUPERLIGA,Romania,55,53,56,54,52,63,GK,56,5,41,16,40,Right
1629,16743,Albino Giovanni Gomes,Jamshedpur FC,ISL,India,55,56,56,54,55,55,GK,56,6,41,12,45,Right
1630,16743,Paul Grave,VfL Bochum 1848,Bundesliga,Germany,55,55,56,50,55,61,GK,56,7,38,10,38,Right
1631,16743,Lorcan Healy,Shelbourne,SSE Airtricity PD,Republic of Ireland,55,53,56,58,53,53,GK,56,22,44,44,55,Right
1632,16743,Krisztián Hegyi,Motherwell,Scottish Prem,Hungary,55,56,55,53,52,57,GK,55,7,40,16,49,Right
1633,16743,Ibon Ispizua,SD Eibar,LALIGA HYPERMOTION,Spain,55,55,59,50,51,54,GK,59,9,38,17,50,Right
1634,16743,Owen Jochmans,OH Leuven,1A Pro League,Belgium,55,62,58,51,49,60,GK,58,8,38,17,35,Right
1635,16743,Josh Keeley,Spurs,Premier League,Republic of Ireland,55,57,55,56,54,56,GK,55,9,42,14,41,Right
1636,16743,Peder Klausen,Odds BK,Eliteserien,Norway,55,56,54,53,53,56,GK,54,6,40,17,47,Right
1637,16743,Ole Langbråten,Fredrikstad FK,Eliteserien,Norway,55,57,58,56,56,55,GK,58,7,42,10,36,Right
1638,16743,Lee Joo Hyun,Gimcheon Sangmu,K League 1,Korea Republic,55,60,54,56,52,58,GK,54,9,42,16,36,Right
1639,16743,Matt Lendfers,STVV,1A Pro League,Belgium,55,64,49,53,50,60,GK,49,7,40,16,44,Right
1640,16743,Callan McKenna,AFC Bournemouth,Premier League,Scotland,55,53,54,54,56,55,GK,54,5,41,18,50,Right
1641,16743,Mirshad Michu,NorthEast United,ISL,India,55,56,55,55,54,56,GK,55,9,41,17,44,Right
1642,16743,Ross Munro,Dundalk,SSE Airtricity PD,Scotland,55,56,57,55,54,57,GK,57,5,41,14,39,Right
1643,16743,Javier Otero,Orlando City,MLS,Venezuela,55,56,53,52,54,55,GK,53,9,39,11,50,Right
1644,16743,Jamie Pardington,Lincoln City,EFL League One,England,55,55,53,53,54,56,GK,53,7,40,16,49,Right
1645,16743,Karl Pischon,Energie Cottbus,3. Liga,Germany,55,54,51,54,56,60,GK,51,5,41,13,44,Right
1646,16743,Kaylen Reitmaier,Sparta Rotterdam,Eredivisie,Germany,55,58,56,56,57,53,GK,56,9,42,12,38,Right
1647,16743,Tadhg Ryan,Derry City,SSE Airtricity PD,Republic of Ireland,55,55,55,54,52,56,GK,55,20,41,29,49,Right
1648,16743,Adrian Sæther,Kristiansund BK,Eliteserien,Norway,55,57,54,54,55,56,GK,54,12,41,17,42,Right
1649,16743,Ryan Sandford,Crawley Town,EFL League One,England,55,57,56,55,55,56,GK,56,11,41,19,41,Right
1650,16743,Luca Schmidt,Aleman. Aachen,3. Liga,Germany,55,55,51,55,59,59,GK,51,5,41,13,35,Right
1651,16743,Oliver Semmle,Philadelphia,MLS,Germany,55,55,57,53,54,54,GK,57,9,40,11,49,Right
1652,16743,Laurence Shala,Wycombe,EFL League One,Kosovo,55,55,53,57,52,55,GK,53,3,43,13,51,Left
1653,16743,Harrison Sharp,Dundee FC,Scottish Prem,Scotland,55,57,54,56,55,54,GK,54,5,42,12,43,Right
1654,16743,Gurmeet Singh,NorthEast United,ISL,India,55,54,56,55,57,56,GK,56,5,41,17,43,Right
1655,16743,Kamaljit Singh,East Bengal,ISL,India,55,55,49,52,54,57,GK,49,9,39,12,59,Right
1656,16743,Arshdeep Singh,FC Goa,ISL,India,55,53,51,53,53,62,GK,51,7,40,14,46,Right
1657,16743,Nando Verdoni,Go Ahead Eagles,Eredivisie,Holland,55,55,52,59,54,56,GK,52,6,44,19,49,Right
1658,16743,Duke Verduin,PEC Zwolle,Eredivisie,Holland,55,55,54,48,55,55,GK,54,10,36,14,51,Right
1659,16743,Jack Warshawsky,Central Coast,A-League,Australia,55,57,51,51,52,57,GK,51,7,38,13,51,Right
1660,16962,Waleed Al Enazi,Al Fateh,ROSHN Saudi League,Saudi Arabia,54,55,53,53,53,56,GK,53,8,40,16,47,Right
1661,16962,Saleh Al Wehimid,Al Raed,ROSHN Saudi League,Saudi Arabia,54,56,53,49,53,54,GK,53,6,37,19,50,Right
1662,16962,Casper Andersson,Kalmar FF,Allsvenskan,Sweden,54,57,55,54,52,58,GK,55,9,41,21,33,Right
1663,16962,Erion Avdija,1860 München,3. Liga,Kosovo,54,59,53,56,54,53,GK,53,4,42,21,41,Left
1664,16962,Will Blackmore,Peterborough,EFL League One,England,54,55,56,52,52,54,GK,56,6,39,13,47,Right
1665,16962,Julian Bock,FC Luzern,CSSL,Switzerland,54,53,53,49,55,54,GK,53,7,37,19,48,Right
1666,16962,Maksymilian Boruc,Hibernian,Scottish Prem,Poland,54,54,53,58,55,56,GK,53,6,44,17,40,Right
1667,16962,Peter Cherrie,Dundalk,SSE Airtricity PD,Scotland,54,54,56,52,54,51,GK,56,13,39,16,47,Left
1668,16962,Nicolas Closset,Sp. Charleroi,1A Pro League,Belgium,54,53,50,52,55,58,GK,50,9,39,14,50,Right
1669,16962,Matías Daniele,Belgrano,Sudamericana,Argentina,54,61,55,53,50,52,GK,55,7,40,18,39,Right
1670,16962,Arron Davies,Port Vale,EFL League Two,England,54,56,53,56,54,54,GK,53,5,42,18,45,Right
1671,16962,Zenzo De Boeck,KVC Westerlo,1A Pro League,Belgium,54,48,56,48,52,59,GK,56,8,36,17,46,Left
1672,16962,Otega Ekperuoh,Brommapojkarna,Allsvenskan,Sweden,54,57,56,53,55,56,GK,56,5,40,15,34,Right
1673,16962,Isaac Esquenazi,Everton,Sudamericana,Chile,54,50,52,50,54,55,GK,52,6,38,14,53,Right
1674,16962,Aldo Galeano,S. Ameliano,Sudamericana,Paraguay,54,52,56,51,52,57,GK,56,6,38,10,46,Right
1675,16962,Hunor Gedő,Sepsi OSK,SUPERLIGA,Romania,54,54,55,55,52,55,GK,55,5,41,10,41,Left
1676,16962,Matthew Hall,Bristol Rovers,EFL League One,England,54,55,48,46,56,61,GK,48,5,35,14,41,Right
1677,16962,Silas Huber,FC Zürich,CSSL,Switzerland,54,55,52,51,52,56,GK,52,8,38,13,48,Right
1678,16962,Noah James,Newcastle Jets,A-League,Australia,54,57,54,51,51,57,GK,54,5,38,11,41,Right
1679,16962,Kim Tae Hun,Gimcheon Sangmu,K League 1,Korea Republic,54,56,56,55,51,58,GK,56,6,41,15,35,Right
1680,16962,Kim Yu Sung,Incheon United,K League 1,Korea Republic,54,59,58,52,52,53,GK,58,8,39,12,35,Right
1681,16962,Jan Krzywański,Widzew Łódź,PKO BP Ekstraklasa,Poland,54,54,55,59,49,55,GK,55,6,44,16,48,Right
1682,16962,Owen Mason,Mansfield Town,EFL League One,Republic of Ireland,54,56,53,49,52,54,GK,53,5,37,14,48,Right
1683,16962,Samik Mitra,Chennaiyin FC,ISL,India,54,54,52,52,53,54,GK,52,9,39,10,47,Right
1684,16962,Mamour Ndiaye,Sarpsborg 08,Eliteserien,Senegal,54,54,53,55,55,56,GK,53,8,41,16,45,Right
1685,16962,Alexander Nielsen,Halmstads BK,Allsvenskan,Sweden,54,57,56,53,54,55,GK,56,12,40,16,38,Right
1686,16962,Nicolas Ortegel,1. FC Nürnberg,Bundesliga 2,Germany,54,56,55,52,50,56,GK,55,5,39,15,40,Right
1687,16962,Sander Østraat,HamKam Fotball,Eliteserien,Norway,54,55,53,52,53,56,GK,53,5,39,16,42,Right
1688,16962,Magnus Rugland Ree,Viking FK,Eliteserien,Norway,54,55,54,57,52,53,GK,54,5,43,17,47,Right
1689,16962,Maxime Rouiller,Yverdon Sport FC,CSSL,Switzerland,54,54,53,53,54,53,GK,53,7,40,14,48,Right
1690,16962,Matteo Salamon,QPR,EFL Championship,Brazil,54,55,52,53,52,54,GK,52,9,40,17,49,Right
1691,16962,Lucas Salinas,Wilstermann,Sudamericana,Bolivia,54,50,61,60,49,51,GK,61,19,45,39,50,Right
1692,16962,Elias Scherf,TSV Hartberg,Ö. Bundesliga,Austria,54,57,54,58,52,54,GK,54,5,44,15,45,Right
1693,16962,Laurent Seji,GC Zürich,CSSL,Switzerland,54,54,53,53,55,53,GK,53,6,40,11,47,Right
1694,16962,Sachin Suresh,Kerala Blasters,ISL,India,54,58,56,55,54,51,GK,56,7,41,18,36,Right
1695,16962,Holden Trent,Philadelphia,MLS,United States,54,53,58,46,51,58,GK,58,6,35,15,43,Right
1696,16962,Melker Uppenberg,IF Elfsborg,Allsvenskan,Sweden,54,55,52,51,52,56,GK,52,15,38,14,52,Right
1697,16962,Xavier Valdez,Houston Dynamo,MLS,Dominican Republic,54,58,53,54,52,55,GK,53,5,41,16,40,Right
1698,17146,Furkan Onur Akyüz,Fenerbahçe,Trendyol Süper Lig,Turkey,53,55,52,58,48,56,GK,52,7,44,18,43,Right
1699,17146,Adam Beaudry,Colorado Rapids,MLS,United States,53,55,53,56,49,53,GK,53,5,42,15,45,Right
1700,17146,Matt Boylan,St. Pats,SSE Airtricity PD,Republic of Ireland,53,57,56,53,50,54,GK,56,10,40,14,37,Right
1701,17146,Noah Brdar,Wehen Wiesbaden,3. Liga,Germany,53,58,54,55,52,52,GK,54,9,41,15,36,Right
1702,17146,Antonio Carrera,FC Dallas,MLS,United States,53,53,53,53,51,54,GK,53,8,40,11,50,Right
1703,17146,James Dadge,Northampton,EFL League One,England,53,51,50,57,53,55,GK,50,8,43,11,50,Right
1704,17146,Rakshit Dagar,Jamshedpur FC,ISL,India,53,52,54,53,54,53,GK,54,8,40,11,43,Right
1705,17146,Julien Devriendt,FCV Dender EH,1A Pro League,Belgium,53,49,60,48,46,50,GK,60,6,36,10,55,Right
1706,17146,Dong Hang,Cangzhou FC,CSL,China PR,53,56,53,57,51,54,GK,53,9,43,13,41,Right
1707,17146,Justin Duda,Braunschweig,Bundesliga 2,Germany,53,53,56,45,54,54,GK,56,9,34,16,36,Right
1708,17146,Alf Lukas Noel Grønneberg,Sandefjord,Eliteserien,Norway,53,54,52,51,53,56,GK,52,5,38,12,38,Right
1709,17146,Zac Hadi,Bradford City,EFL League Two,England,53,52,51,51,51,53,GK,51,8,38,18,51,Right
1710,17146,Han Ji Yul,Daegu FC,K League 1,Korea Republic,53,55,53,49,50,52,GK,53,13,37,30,49,Right
1711,17146,Nathan Harness,MK Dons,EFL League Two,England,53,56,52,50,50,50,GK,52,8,38,14,49,Right
1712,17146,Hannes Hermann,Hamburger SV,Bundesliga 2,Germany,53,51,57,56,51,58,GK,57,7,42,16,37,Right
1713,17146,Bartłomiej Jelonek,Piast Gliwice,PKO BP Ekstraklasa,Poland,53,50,54,53,59,51,GK,54,5,40,16,40,Right
1714,17146,Alby Kelly-Heald,Well. Phoenix,A-League,New Zealand,53,56,52,53,49,52,GK,52,5,40,15,49,Right
1715,17146,Lee Gyeong Min,Suwon FC,K League 1,Korea Republic,53,58,53,54,49,51,GK,53,9,41,14,44,Right
1716,17146,Lee Jae Hun,Suwon FC,K League 1,Korea Republic,53,55,57,56,48,53,GK,57,9,42,17,40,Right
1717,17146,Rafał Mamla,Korona Kielce,PKO BP Ekstraklasa,Poland,53,55,51,53,50,55,GK,51,5,40,12,49,Right
1718,17146,Alfie Marriott,Watford,EFL Championship,England,53,55,53,52,49,55,GK,53,9,39,10,43,Right
1719,17146,David Mutter,Saarbrücken,3. Liga,Germany,53,59,47,54,48,60,GK,47,8,41,11,37,Right
1720,17146,James Nieuwenhuizen,Melbourne City,A-League,Australia,53,54,51,53,50,54,GK,51,5,40,18,47,Right
1721,17146,Fabian Pekruhl,SC Verl,3. Liga,Germany,53,52,58,58,50,57,GK,58,8,44,10,34,Right
1722,17146,Florian Pruhs,SC Paderborn 07,Bundesliga 2,Germany,53,55,58,57,47,52,GK,58,9,43,19,41,Right
1723,17146,Alex Robinson,Macarthur FC,A-League,Australia,53,54,50,53,51,55,GK,50,6,40,13,47,Right
1724,17146,Ronnie Sandford,MK Dons,EFL League Two,England,53,54,52,52,53,54,GK,52,7,39,15,43,Left
1725,17146,Lara Sharma,FC Goa,ISL,India,53,55,54,54,51,56,GK,54,8,41,18,39,Right
1726,17146,Isak Sjong,FK Bodø/Glimt,Eliteserien,Norway,53,53,51,55,51,54,GK,51,8,41,12,45,Right
1727,17146,Patryk Szczuka,GKS Katowice,PKO BP Ekstraklasa,Poland,53,57,51,52,50,58,GK,51,6,39,12,40,Right
1728,17146,Elis Wahl,Västerås SK,Allsvenskan,Sweden,53,53,54,50,49,57,GK,54,8,38,14,45,Right
1729,17146,Wang Jinshuai,Henan FC,CSL,China PR,53,58,54,48,53,49,GK,54,10,36,16,45,Right
1730,17146,Vishal Yadav,Jamshedpur FC,ISL,India,53,54,52,53,54,55,GK,52,8,40,15,40,Right
1731,17301,Mohammed Al Dawsari,Al Taawoun,ROSHN Saudi League,Saudi Arabia,52,50,51,53,50,54,GK,51,7,40,18,49,Right
1732,17301,Rakan Al Najjar,Al Okhdood,ROSHN Saudi League,Saudi Arabia,52,55,53,49,47,53,GK,53,17,37,20,48,Right
1733,17301,Alexis Barrionuevo,Real Tomayapo,Sudamericana,Bolivia,52,48,50,49,55,58,GK,50,6,37,19,41,Right
1734,17301,Zac Bowling,Newcastle Jets,A-League,Australia,52,54,51,50,50,54,GK,51,6,38,16,45,Right
1735,17301,Ted Cann,West Brom,EFL Championship,England,52,52,53,52,50,53,GK,53,6,39,14,46,Left
1736,17301,Gian Marco Crespi,Spezia,Serie BKT,Italy,52,53,48,58,51,54,GK,48,6,44,19,42,Right
1737,17301,Cristóbal Dorador,Coquimbo Unido,Sudamericana,Chile,52,58,53,48,41,58,GK,53,9,36,18,45,Right
1738,17301,Emad Fadda,Al Ahli,ROSHN Saudi League,Saudi Arabia,52,53,51,50,50,54,GK,51,7,38,11,47,Right
1739,17301,Hugo Fagerberg,Mjällby AIF,Allsvenskan,Sweden,52,53,51,55,50,52,GK,51,20,41,30,45,Left
1740,17301,Matteo Godfroid,Standard Liège,1A Pro League,Belgium,52,48,50,52,55,52,GK,50,4,39,13,48,Right
1741,17301,Liam Hall,Wrexham,EFL League One,England,52,55,51,49,48,57,GK,51,7,37,11,34,Right
1742,17301,Taiga Harper,WS Wanderers,A-League,Australia,52,53,54,54,53,54,GK,54,5,41,15,32,Right
1743,17301,Alejandro Hidalgo,Cobresal,Libertadores,Chile,52,48,55,46,49,55,GK,55,8,35,10,44,Right
1744,17301,Huang Zhouxin,Wuhan Three Towns,CSL,China PR,52,50,55,54,52,49,GK,55,9,41,12,46,Right
1745,17301,Jeong Myeong Je,Gimcheon Sangmu,K League 1,Korea Republic,52,49,56,55,48,53,GK,56,6,41,10,46,Right
1746,17301,Kang Seong Hyeok,Pohang Steelers,K League 1,Korea Republic,52,55,54,60,49,47,GK,54,9,45,13,45,Right
1747,17301,Patrik Kis,FC Univ. Cluj,SUPERLIGA,Romania,52,55,52,50,50,54,GK,52,7,38,10,40,Right
1748,17301,Wiktor Koptas,Radomiak Radom,PKO BP Ekstraklasa,Poland,52,57,47,53,49,57,GK,47,5,40,17,43,Right
1749,17301,Benjamin Martino,Nashville SC,MLS,United States,52,58,58,57,45,45,GK,58,8,43,16,41,Right
1750,17301,Sebastián Mella,Huachipato,Libertadores,Chile,52,57,50,46,50,54,GK,50,8,35,16,41,Right
1751,17301,Rylee Mitchell,Stevenage,EFL League One,England,52,53,51,55,50,59,GK,51,8,41,18,35,Right
1752,17301,Harald Postl,TSV Hartberg,Ö. Bundesliga,Austria,52,59,52,45,47,52,GK,52,7,34,10,42,Right
1753,17301,Kevin Radulovic,Blau-Weiss Linz,Ö. Bundesliga,Austria,52,55,53,59,50,54,GK,53,6,44,16,30,Right
1754,17301,Meshari Sanyor,Al Raed,ROSHN Saudi League,Saudi Arabia,52,51,50,50,51,53,GK,50,8,38,11,47,Right
1755,17301,Ryan Schewe,Sporting KC,MLS,United States,52,54,50,57,48,55,GK,50,9,43,18,43,Right
1756,17301,Seo Ju Hwan,FC Seoul,K League 1,Korea Republic,52,50,52,55,52,54,GK,52,6,41,11,40,Right
1757,17301,Arsh Shaikh,Mohun Bagan SG,ISL,India,52,53,52,52,51,50,GK,52,8,39,19,45,Right
1758,17301,Simon Spari,Austria Klagenfurt,Ö. Bundesliga,Austria,52,51,47,52,53,54,GK,47,8,39,13,46,Right
1759,17301,Nicolás Sumavil,Platense,Primera División,Argentina,52,47,53,62,52,57,GK,53,8,47,12,33,Right
1760,17301,Sung Yoon Soo,Incheon United,K League 1,Korea Republic,52,51,53,52,46,57,GK,53,7,39,15,48,Right
1761,17301,Zhao Shi,SZ Peng City,CSL,China PR,52,59,51,48,44,54,GK,51,20,36,22,49,Right
1762,17444,Abdullah Abdo,Al Ahli,ROSHN Saudi League,Saudi Arabia,51,52,51,48,52,51,GK,51,10,36,17,43,Right
1763,17444,Bernd Aineter,Blau-Weiss Linz,Ö. Bundesliga,Australia,51,59,53,45,46,49,GK,53,8,34,14,42,Right
1764,17444,Belal Al Doaa,Ettifaq FC,ROSHN Saudi League,Saudi Arabia,51,56,50,54,41,56,GK,50,5,41,12,38,Right
1765,17444,Dipesh Chauhan,NorthEast United,ISL,India,51,60,51,45,46,52,GK,51,7,34,15,31,Right
1766,17444,Cho Min Kyu,Gangwon FC,K League 1,Korea Republic,51,56,50,49,48,53,GK,50,9,37,15,34,Right
1767,17444,Joe Collins,Bohemians,SSE Airtricity PD,Republic of Ireland,51,51,50,57,46,59,GK,50,9,43,12,35,Right
1768,17444,Shea Connor,Middlesbrough,EFL Championship,England,51,56,54,48,43,49,GK,54,9,36,12,43,Right
1769,17444,Redman Evans,Swindon Town,EFL League Two,England,51,52,52,44,46,54,GK,52,4,33,20,46,Right
1770,17444,Guo Jiayu,Wuhan Three Towns,CSL,China PR,51,50,52,53,50,51,GK,52,9,40,15,40,Right
1771,17444,Adam Hayton,Barnsley,EFL League One,England,51,51,50,56,46,54,GK,50,9,42,15,44,Right
1772,17444,Niraj Kumar,Odisha FC,ISL,India,51,51,49,49,50,50,GK,49,7,37,13,49,Right
1773,17444,Anuj Kumar,Odisha FC,ISL,India,51,51,50,53,50,52,GK,50,9,40,14,47,Right
1774,17444,Prateek Kumar,Chennaiyin FC,ISL,India,51,50,52,50,53,51,GK,52,6,38,16,42,Right
1775,17444,Toms Leitis,Shamrock Rovers,SSE Airtricity PD,Latvia,51,52,51,52,50,53,GK,51,8,39,10,39,Right
1776,17444,Evan Ovendale,Derry City,SSE Airtricity PD,Wales,51,51,50,48,50,52,GK,50,6,36,15,46,Right
1777,17444,Park Sang Young,Daegu FC,K League 1,Korea Republic,51,48,46,51,52,56,GK,46,9,38,12,46,Right
1778,17444,Lalthuammawia Ralte,Bengaluru FC,ISL,India,51,50,50,51,51,53,GK,50,5,38,10,42,Right
1779,17444,Paul Walters,FC Cincinnati,MLS,United States,51,48,50,52,50,57,GK,50,8,39,11,42,Right
1780,17444,Xu Zhenyao,Zhejiang Pro,CSL,China PR,51,56,51,52,45,57,GK,51,9,39,13,32,Right
1781,17535,Rayan Al Dawsari,Al Khaleej,ROSHN Saudi League,Saudi Arabia,50,48,50,47,50,51,GK,50,6,35,13,44,Right
1782,17535,Max Anchor,Whitecaps FC,MLS,Canada,50,50,51,53,51,50,GK,51,7,40,15,35,Right
1783,17535,Devansh Dabas,Chennaiyin FC,ISL,India,50,50,50,52,51,49,GK,50,9,39,14,36,Right
1784,17535,Jacob Dennis,Cardiff City,EFL Championship,Wales,50,50,50,51,47,53,GK,50,9,38,15,38,Right
1785,17535,Ștefan Georgescu,Unirea Slobozia,SUPERLIGA,Romania,50,51,48,49,50,53,GK,48,6,37,11,41,Right
1786,17535,Amrit Gope,Jamshedpur FC,ISL,India,50,51,48,51,49,46,GK,48,6,38,18,48,Right
1787,17535,Lalbiakhlua Jongte,Hyderabad FC,ISL,India,50,49,50,48,49,50,GK,50,8,36,15,42,Left
1788,17535,Ravi Kumar,Punjab FC,ISL,India,50,48,50,48,51,51,GK,50,7,36,17,45,Right
1789,17535,Li Yuefeng,Tianjin JMT FC,CSL,China PR,50,51,53,52,48,50,GK,53,8,39,16,33,Right
1790,17535,Li Zhizhao,SZ Peng City,CSL,China PR,50,53,49,55,44,53,GK,49,9,41,15,45,Right
1791,17535,Liang Kun,Shanghai Port FC,CSL,China PR,50,48,50,50,52,52,GK,50,10,38,12,35,Right
1792,17535,Liu Jun,Qingdao Hainiu,CSL,China PR,50,49,54,51,46,50,GK,54,8,38,13,42,Right
1793,17535,Ran Weifeng,Rongcheng FC,CSL,China PR,50,51,50,53,48,52,GK,50,9,40,10,34,Right
1794,17535,Clemens Steinbauer,LASK,Ö. Bundesliga,Austria,50,49,58,55,49,47,GK,58,6,41,16,33,Left
1795,17535,Hrithik Tiwari,FC Goa,ISL,India,50,52,51,50,50,50,GK,51,9,38,11,36,Right
1796,17535,Matthew Turner,Cardiff City,EFL Championship,Wales,50,50,51,48,48,52,GK,51,9,36,19,43,Right
1797,17535,Yang Xinyang,Changchun Yatai,CSL,China PR,50,51,52,50,49,53,GK,52,7,38,13,35,Right
1798,17535,Yu Jinyong,Shandong Taishan,CSL,China PR,50,55,51,50,45,56,GK,51,10,38,18,31,Right
1799,17629,Nate Crockford,D.C. United,MLS,United States,49,49,49,55,54,45,GK,49,9,41,17,39,Right
1800,17629,Nikhil Deka,Mohammedan SC,ISL,India,49,49,50,50,49,50,GK,50,9,38,15,32,Right
1801,17629,Fan Jinming,Zhejiang Pro,CSL,China PR,49,51,53,48,42,49,GK,53,9,36,10,38,Right
1802,17629,Kim Yu Seong,Gangwon FC,K League 1,Korea Republic,49,49,46,50,52,51,GK,46,8,38,12,40,Right
1803,17629,Ryan Maher,Drogheda United,SSE Airtricity PD,Republic of Ireland,49,49,50,49,50,50,GK,50,6,37,13,36,Right
1804,17629,Abbas Nureli,Beijing FC,CSL,China PR,49,56,49,48,50,48,GK,49,10,36,15,30,Right
1805,17629,Ahan Prakash,Mumbai City FC,ISL,India,49,46,45,52,51,53,GK,45,6,39,16,43,Right
1806,17629,Yan Bingliang,Tianjin JMT FC,CSL,China PR,49,46,55,53,43,50,GK,55,10,40,13,40,Right
